date,season,fav_team,dog_team,spread,actual_margin,error,home,fav_rest,dog_rest,rest_diff_raw,rest_diff,anomalous
2021-01-09,2020-21,San Antonio Spurs,Minnesota Timberwolves,6.0,3,-3.0,0,2,2,0,-0.11667822468793343,1
2021-01-09,2020-21,Milwaukee Bucks,Cleveland Cavaliers,12.0,10,-2.0,1,1,2,-1,-1.1166782246879334,1
2021-01-09,2020-21,Dallas Mavericks,Orlando Magic,7.0,14,7.0,1,2,1,1,0.8833217753120666,1
2021-01-09,2020-21,Portland Trail Blazers,Sacramento Kings,5.0,26,21.0,0,2,1,1,0.8833217753120666,1
2021-01-10,2020-21,Utah Jazz,Detroit Pistons,7.0,10,3.0,0,2,2,0,-0.11667822468793343,1
2021-01-10,2020-21,Los Angeles Clippers,Chicago Bulls,12.0,3,-9.0,1,2,2,0,-0.11667822468793343,1
2021-01-10,2020-21,Brooklyn Nets,Oklahoma City Thunder,9.5,-13,-22.5,1,2,2,0,-0.11667822468793343,1
2021-01-10,2020-21,Denver Nuggets,New York Knicks,5.5,25,19.5,0,1,2,-1,-1.1166782246879334,1
2021-01-10,2020-21,Los Angeles Lakers,Houston Rockets,3.0,18,15.0,0,2,2,0,-0.11667822468793343,1
2021-01-10,2020-21,San Antonio Spurs,Minnesota Timberwolves,3.0,-8,-11.0,0,1,1,0,-0.11667822468793343,1
2021-01-10,2020-21,Toronto Raptors,Golden State Warriors,3.0,-1,-4.0,0,2,2,0,-0.11667822468793343,1
2021-01-11,2020-21,Memphis Grizzlies,Cleveland Cavaliers,2.0,10,8.0,0,3,2,1,0.8833217753120666,1
2021-01-11,2020-21,Phoenix Suns,Washington Wizards,6.5,-21,-27.5,0,2,2,0,-0.11667822468793343,1
2021-01-11,2020-21,Milwaukee Bucks,Orlando Magic,9.0,22,13.0,0,2,2,0,-0.11667822468793343,1
2021-01-11,2020-21,Charlotte Hornets,New York Knicks,4.5,21,16.5,1,2,1,1,0.8833217753120666,1
2021-01-11,2020-21,Atlanta Hawks,Philadelphia 76ers,6.5,18,11.5,1,2,2,0,-0.11667822468793343,1
2021-01-11,2020-21,Portland Trail Blazers,Toronto Raptors,3.5,1,-2.5,1,2,1,1,0.8833217753120666,1
2021-01-11,2020-21,Indiana Pacers,Sacramento Kings,2.0,-5,-7.0,0,2,2,0,-0.11667822468793343,1
2021-01-12,2020-21,Philadelphia 76ers,Miami Heat,4.0,3,-1.0,1,1,3,-2,-2.1166782246879334,1
2021-01-12,2020-21,Utah Jazz,Cleveland Cavaliers,9.5,30,20.5,0,2,1,1,0.8833217753120666,1
2021-01-12,2020-21,San Antonio Spurs,Oklahoma City Thunder,2.5,10,7.5,0,2,2,0,-0.11667822468793343,1
2021-01-12,2020-21,Los Angeles Lakers,Houston Rockets,3.5,17,13.5,0,2,2,0,-0.11667822468793343,1
2021-01-12,2020-21,Golden State Warriors,Indiana Pacers,1.5,-9,-10.5,1,2,1,1,0.8833217753120666,1
2021-01-13,2020-21,Milwaukee Bucks,Detroit Pistons,11.5,9,-2.5,0,2,3,-1,-1.1166782246879334,1
2021-01-13,2020-21,Dallas Mavericks,Charlotte Hornets,5.5,11,5.5,0,4,2,2,1.8833217753120666,1
2021-01-13,2020-21,Brooklyn Nets,New York Knicks,5.0,7,2.0,0,1,2,-1,-1.1166782246879334,1
2021-01-13,2020-21,Los Angeles Lakers,Oklahoma City Thunder,8.5,29,20.5,0,1,1,0,-0.11667822468793343,1
2021-01-13,2020-21,Minnesota Timberwolves,Memphis Grizzlies,1.0,-11,-12.0,1,3,2,1,0.8833217753120666,1
2021-01-13,2020-21,Portland Trail Blazers,Sacramento Kings,6.0,6,0.0,0,2,2,0,-0.11667822468793343,1
2021-01-13,2020-21,Los Angeles Clippers,New Orleans Pelicans,7.0,5,-2.0,1,3,5,-2,-2.1166782246879334,1
2021-01-14,2020-21,Philadelphia 76ers,Miami Heat,11.0,17,6.0,1,2,2,0,-0.11667822468793343,1
2021-01-14,2020-21,Toronto Raptors,Charlotte Hornets,7.0,3,-4.0,1,3,1,2,1.8833217753120666,1
2021-01-14,2020-21,San Antonio Spurs,Houston Rockets,6.5,-4,-10.5,1,2,2,0,-0.11667822468793343,1
2021-01-14,2020-21,Denver Nuggets,Golden State Warriors,5.0,10,5.0,1,2,2,0,-0.11667822468793343,1
2021-01-14,2020-21,Portland Trail Blazers,Indiana Pacers,1.5,-24,-25.5,1,1,2,-1,-1.1166782246879334,1
2021-01-15,2020-21,New York Knicks,Cleveland Cavaliers,2.5,-3,-5.5,0,2,3,-1,-1.1166782246879334,1
2021-01-15,2020-21,Boston Celtics,Orlando Magic,3.5,27,23.5,1,5,4,1,0.8833217753120666,1
2021-01-15,2020-21,Milwaukee Bucks,Dallas Mavericks,6.0,3,-3.0,1,2,2,0,-0.11667822468793343,1
2021-01-15,2020-21,Utah Jazz,Atlanta Hawks,6.0,24,18.0,1,3,4,-1,-1.1166782246879334,1
2021-01-15,2020-21,Los Angeles Lakers,New Orleans Pelicans,9.0,17,8.0,1,2,2,0,-0.11667822468793343,1
2021-01-15,2020-21,Los Angeles Clippers,Sacramento Kings,6.5,38,31.5,0,2,2,0,-0.11667822468793343,1
2021-01-16,2020-21,San Antonio Spurs,Houston Rockets,6.5,12,5.5,1,2,2,0,-0.11667822468793343,1
2021-01-16,2020-21,Brooklyn Nets,Orlando Magic,9.5,7,-2.5,1,3,1,2,1.8833217753120666,1
2021-01-16,2020-21,Toronto Raptors,Charlotte Hornets,7.5,3,-4.5,1,2,2,0,-0.11667822468793343,1
2021-01-16,2020-21,Memphis Grizzlies,Philadelphia 76ers,2.5,2,-0.5,1,3,2,1,0.8833217753120666,1
2021-01-16,2020-21,Miami Heat,Detroit Pistons,2.0,-20,-22.0,1,2,3,-1,-1.1166782246879334,1
2021-01-16,2020-21,Portland Trail Blazers,Atlanta Hawks,4.0,6,2.0,1,2,1,1,0.8833217753120666,1
2021-01-17,2020-21,Boston Celtics,New York Knicks,6.5,-30,-36.5,1,2,2,0,-0.11667822468793343,1
2021-01-17,2020-21,Dallas Mavericks,Chicago Bulls,7.5,-16,-23.5,1,2,2,0,-0.11667822468793343,1
2021-01-17,2020-21,Utah Jazz,Denver Nuggets,2.5,4,1.5,0,2,3,-1,-1.1166782246879334,1
2021-01-17,2020-21,New Orleans Pelicans,Sacramento Kings,2.0,5,3.0,0,2,2,0,-0.11667822468793343,1
2021-01-17,2020-21,Los Angeles Clippers,Indiana Pacers,6.0,33,27.0,1,2,3,-1,-1.1166782246879334,1
2021-01-18,2020-21,Orlando Magic,New York Knicks,1.0,-7,-8.0,0,2,1,1,0.8833217753120666,1
2021-01-18,2020-21,Atlanta Hawks,Minnesota Timberwolves,7.5,11,3.5,1,2,5,-3,-3.1166782246879334,1
2021-01-18,2020-21,San Antonio Spurs,Portland Trail Blazers,1.0,21,20.0,0,2,2,0,-0.11667822468793343,1
2021-01-18,2020-21,Miami Heat,Detroit Pistons,6.0,6,0.0,1,2,2,0,-0.11667822468793343,1
2021-01-18,2020-21,Phoenix Suns,Memphis Grizzlies,3.0,-4,-7.0,0,5,2,3,2.8833217753120666,1
2021-01-18,2020-21,Toronto Raptors,Dallas Mavericks,3.5,23,19.5,1,2,1,1,0.8833217753120666,1
2021-01-18,2020-21,Milwaukee Bucks,Brooklyn Nets,2.0,-2,-4.0,0,3,2,1,0.8833217753120666,1
2021-01-18,2020-21,Houston Rockets,Chicago Bulls,1.0,-5,-6.0,0,2,1,1,0.8833217753120666,1
2021-01-18,2020-21,Los Angeles Lakers,Golden State Warriors,10.0,-2,-12.0,1,3,4,-1,-1.1166782246879334,1
2021-01-19,2020-21,Denver Nuggets,Oklahoma City Thunder,9.0,18,9.0,1,2,4,-2,-2.1166782246879334,1
2021-01-19,2020-21,Utah Jazz,New Orleans Pelicans,5.5,16,10.5,1,2,2,0,-0.11667822468793343,1
2021-01-20,2020-21,Philadelphia 76ers,Boston Celtics,5.0,8,3.0,1,4,3,1,0.8833217753120666,1
2021-01-20,2020-21,Brooklyn Nets,Cleveland Cavaliers,9.0,-12,-21.0,0,2,5,-3,-3.1166782246879334,1
2021-01-20,2020-21,Dallas Mavericks,Indiana Pacers,1.0,12,11.0,0,2,3,-1,-1.1166782246879334,1
2021-01-20,2020-21,Atlanta Hawks,Detroit Pistons,6.0,8,2.0,1,2,2,0,-0.11667822468793343,1
2021-01-20,2020-21,Toronto Raptors,Miami Heat,3.5,-9,-12.5,1,2,2,0,-0.11667822468793343,1
2021-01-20,2020-21,Orlando Magic,Minnesota Timberwolves,3.0,1,-2.0,0,2,2,0,-0.11667822468793343,1
2021-01-20,2020-21,Phoenix Suns,Houston Rockets,6.0,6,0.0,0,2,2,0,-0.11667822468793343,1
2021-01-20,2020-21,Los Angeles Clippers,Sacramento Kings,10.5,19,8.5,1,3,3,0,-0.11667822468793343,1
2021-01-20,2020-21,Golden State Warriors,San Antonio Spurs,1.0,22,21.0,1,2,2,0,-0.11667822468793343,1
2021-01-21,2020-21,Milwaukee Bucks,Los Angeles Lakers,2.0,-7,-9.0,1,3,3,0,-0.11667822468793343,1
2021-01-21,2020-21,Golden State Warriors,New York Knicks,5.5,-15,-20.5,1,1,3,-2,-2.1166782246879334,1
2021-01-21,2020-21,Utah Jazz,New Orleans Pelicans,6.5,11,4.5,1,2,2,0,-0.11667822468793343,1
2021-01-22,2020-21,Charlotte Hornets,Chicago Bulls,3.5,-13,-16.5,1,5,4,1,0.8833217753120666,1
2021-01-22,2020-21,Indiana Pacers,Orlando Magic,4.5,2,-2.5,1,2,2,0,-0.11667822468793343,1
2021-01-22,2020-21,Detroit Pistons,Houston Rockets,3.0,-1,-4.0,1,2,2,0,-0.11667822468793343,1
2021-01-22,2020-21,Philadelphia 76ers,Boston Celtics,4.5,12,7.5,1,2,2,0,-0.11667822468793343,1
2021-01-22,2020-21,Toronto Raptors,Miami Heat,2.5,20,17.5,1,2,2,0,-0.11667822468793343,1
2021-01-22,2020-21,Brooklyn Nets,Cleveland Cavaliers,10.0,-12,-22.0,0,2,2,0,-0.11667822468793343,1
2021-01-22,2020-21,Atlanta Hawks,Minnesota Timberwolves,6.5,18,11.5,0,2,2,0,-0.11667822468793343,1
2021-01-22,2020-21,Dallas Mavericks,San Antonio Spurs,2.0,5,3.0,0,2,2,0,-0.11667822468793343,1
2021-01-22,2020-21,Los Angeles Clippers,Oklahoma City Thunder,12.5,14,1.5,1,2,3,-1,-1.1166782246879334,1
2021-01-22,2020-21,Sacramento Kings,New York Knicks,2.5,9,6.5,1,2,1,1,0.8833217753120666,1
2021-01-22,2020-21,Phoenix Suns,Denver Nuggets,2.5,-4,-6.5,1,2,3,-1,-1.1166782246879334,1
2021-01-23,2020-21,Utah Jazz,Golden State Warriors,6.5,19,12.5,1,2,2,0,-0.11667822468793343,1
2021-01-23,2020-21,Philadelphia 76ers,Detroit Pistons,8.0,4,-4.0,0,1,1,0,-0.11667822468793343,1
2021-01-23,2020-21,Brooklyn Nets,Miami Heat,8.5,4,-4.5,1,1,1,0,-0.11667822468793343,1
2021-01-23,2020-21,New Orleans Pelicans,Minnesota Timberwolves,7.0,-10,-17.0,0,2,1,1,0.8833217753120666,1
2021-01-23,2020-21,Los Angeles Lakers,Chicago Bulls,9.0,11,2.0,0,2,1,1,0.8833217753120666,1
2021-01-23,2020-21,Dallas Mavericks,Houston Rockets,10.5,-25,-35.5,1,1,1,0,-0.11667822468793343,1
2021-01-23,2020-21,Denver Nuggets,Phoenix Suns,1.5,8,6.5,0,1,1,0,-0.11667822468793343,1
2021-01-24,2020-21,Indiana Pacers,Toronto Raptors,1.5,-5,-6.5,1,2,2,0,-0.11667822468793343,1
2021-01-24,2020-21,Boston Celtics,Cleveland Cavaliers,6.5,38,31.5,1,2,2,0,-0.11667822468793343,1
2021-01-24,2020-21,Los Angeles Clippers,Oklahoma City Thunder,12.5,8,-4.5,1,2,2,0,-0.11667822468793343,1
2021-01-24,2020-21,Charlotte Hornets,Orlando Magic,1.5,3,1.5,0,2,2,0,-0.11667822468793343,1
2021-01-24,2020-21,San Antonio Spurs,Washington Wizards,6.5,20,13.5,1,2,5,-3,-3.1166782246879334,1
2021-01-24,2020-21,Milwaukee Bucks,Atlanta Hawks,9.0,14,5.0,1,3,2,1,0.8833217753120666,1
2021-01-24,2020-21,Portland Trail Blazers,New York Knicks,5.0,3,-2.0,1,5,2,3,2.8833217753120666,1
2021-01-25,2020-21,Philadelphia 76ers,Detroit Pistons,7.0,-15,-22.0,0,2,2,0,-0.11667822468793343,1
2021-01-25,2020-21,Indiana Pacers,Toronto Raptors,2.5,15,12.5,1,1,1,0,-0.11667822468793343,1
2021-01-25,2020-21,Los Angeles Lakers,Cleveland Cavaliers,10.0,7,-3.0,0,2,1,1,0.8833217753120666,1
2021-01-25,2020-21,Brooklyn Nets,Miami Heat,7.5,13,5.5,1,2,2,0,-0.11667822468793343,1
2021-01-25,2020-21,Boston Celtics,Chicago Bulls,6.5,16,9.5,0,1,2,-1,-1.1166782246879334,1
2021-01-25,2020-21,Denver Nuggets,Dallas Mavericks,1.0,4,3.0,0,2,2,0,-0.11667822468793343,1
2021-01-25,2020-21,Portland Trail Blazers,Oklahoma City Thunder,6.5,-3,-9.5,1,1,1,0,-0.11667822468793343,1
2021-01-25,2020-21,Golden State Warriors,Minnesota Timberwolves,8.0,22,14.0,1,2,2,0,-0.11667822468793343,1
2021-01-26,2020-21,Atlanta Hawks,Los Angeles Clippers,3.5,9,5.5,1,2,2,0,-0.11667822468793343,1
2021-01-26,2020-21,Houston Rockets,Washington Wizards,3.0,19,16.0,1,3,2,1,0.8833217753120666,1
2021-01-26,2020-21,Utah Jazz,New York Knicks,10.5,14,3.5,1,3,2,1,0.8833217753120666,1
2021-01-27,2020-21,Cleveland Cavaliers,Detroit Pistons,1.5,15,13.5,1,2,2,0,-0.11667822468793343,1
2021-01-27,2020-21,Orlando Magic,Sacramento Kings,1.5,-14,-15.5,1,2,5,-3,-3.1166782246879334,1
2021-01-27,2020-21,Indiana Pacers,Charlotte Hornets,1.0,10,9.0,0,2,2,0,-0.11667822468793343,1
2021-01-27,2020-21,Milwaukee Bucks,Toronto Raptors,6.0,7,1.0,0,3,2,1,0.8833217753120666,1
2021-01-27,2020-21,Brooklyn Nets,Atlanta Hawks,7.0,4,-3.0,0,2,1,1,0.8833217753120666,1
2021-01-27,2020-21,Los Angeles Lakers,Philadelphia 76ers,2.5,-1,-3.5,0,2,2,0,-0.11667822468793343,1
2021-01-27,2020-21,Denver Nuggets,Miami Heat,5.0,27,22.0,0,2,2,0,-0.11667822468793343,1
2021-01-27,2020-21,New Orleans Pelicans,Washington Wizards,7.5,18,10.5,1,4,1,3,2.8833217753120666,1
2021-01-27,2020-21,Boston Celtics,San Antonio Spurs,2.5,-4,-6.5,0,2,3,-1,-1.1166782246879334,1
2021-01-27,2020-21,Utah Jazz,Dallas Mavericks,4.5,12,7.5,1,1,2,-1,-1.1166782246879334,1
2021-01-27,2020-21,Phoenix Suns,Oklahoma City Thunder,5.5,-5,-10.5,1,4,2,2,1.8833217753120666,1
2021-01-27,2020-21,Golden State Warriors,Minnesota Timberwolves,8.0,12,4.0,1,2,2,0,-0.11667822468793343,1
2021-01-28,2020-21,Miami Heat,Los Angeles Clippers,5.0,-4,-9.0,1,1,2,-1,-1.1166782246879334,1
2021-01-28,2020-21,Los Angeles Lakers,Detroit Pistons,9.5,-15,-24.5,0,1,1,0,-0.11667822468793343,1
2021-01-28,2020-21,Phoenix Suns,Golden State Warriors,1.0,21,20.0,1,1,1,0,-0.11667822468793343,1
2021-01-28,2020-21,Houston Rockets,Portland Trail Blazers,2.5,3,0.5,1,2,3,-1,-1.1166782246879334,1
2021-01-29,2020-21,Atlanta Hawks,Washington Wizards,4.5,16,11.5,0,2,2,0,-0.11667822468793343,1
2021-01-29,2020-21,Los Angeles Clippers,Orlando Magic,2.5,26,23.5,0,1,2,-1,-1.1166782246879334,1
2021-01-29,2020-21,Indiana Pacers,Charlotte Hornets,4.0,-3,-7.0,0,2,2,0,-0.11667822468793343,1
2021-01-29,2020-21,Toronto Raptors,Sacramento Kings,6.5,-2,-8.5,1,2,2,0,-0.11667822468793343,1
2021-01-29,2020-21,Milwaukee Bucks,New Orleans Pelicans,6.0,-5,-11.0,0,2,2,0,-0.11667822468793343,1
2021-01-29,2020-21,New York Knicks,Cleveland Cavaliers,2.0,21,19.0,1,3,2,1,0.8833217753120666,1
2021-01-29,2020-21,Brooklyn Nets,Oklahoma City Thunder,9.5,22,12.5,0,2,2,0,-0.11667822468793343,1
2021-01-29,2020-21,Philadelphia 76ers,Minnesota Timberwolves,6.5,24,17.5,0,2,2,0,-0.11667822468793343,1
2021-01-29,2020-21,Denver Nuggets,San Antonio Spurs,3.0,-10,-13.0,0,2,2,0,-0.11667822468793343,1
2021-01-29,2020-21,Utah Jazz,Dallas Mavericks,3.5,19,15.5,1,2,2,0,-0.11667822468793343,1
2021-01-30,2020-21,Chicago Bulls,Portland Trail Blazers,1.5,-1,-2.5,1,5,2,3,2.8833217753120666,1
2021-01-30,2020-21,Milwaukee Bucks,Charlotte Hornets,7.5,-12,-19.5,0,1,1,0,-0.11667822468793343,1
2021-01-30,2020-21,Miami Heat,Sacramento Kings,6.0,1,-5.0,1,2,1,1,0.8833217753120666,1
2021-01-30,2020-21,Los Angeles Lakers,Boston Celtics,1.5,1,-0.5,0,2,3,-1,-1.1166782246879334,1
2021-01-30,2020-21,Golden State Warriors,Detroit Pistons,5.5,27,21.5,1,2,2,0,-0.11667822468793343,1
2021-01-30,2020-21,San Antonio Spurs,Memphis Grizzlies,3.0,-17,-20.0,1,1,5,-4,-4.116678224687933,1
2021-01-31,2020-21,Utah Jazz,Denver Nuggets,1.5,-11,-12.5,0,2,2,0,-0.11667822468793343,1
2021-01-31,2020-21,Indiana Pacers,Philadelphia 76ers,1.0,-9,-10.0,1,2,2,0,-0.11667822468793343,1
2021-01-31,2020-21,Los Angeles Clippers,New York Knicks,7.5,14,6.5,0,2,2,0,-0.11667822468793343,1
2021-01-31,2020-21,Toronto Raptors,Orlando Magic,5.5,13,7.5,1,2,2,0,-0.11667822468793343,1
2021-01-31,2020-21,Brooklyn Nets,Washington Wizards,8.0,-3,-11.0,0,2,2,0,-0.11667822468793343,1
2021-01-31,2020-21,Cleveland Cavaliers,Minnesota Timberwolves,2.0,-5,-7.0,0,2,2,0,-0.11667822468793343,1
2021-02-01,2020-21,Cleveland Cavaliers,Minnesota Timberwolves,5.0,2,-3.0,1,1,1,0,-0.11667822468793343,1
2021-02-01,2020-21,Los Angeles Lakers,Atlanta Hawks,6.5,8,1.5,0,2,3,-1,-1.1166782246879334,1
2021-02-01,2020-21,Miami Heat,Charlotte Hornets,5.0,-8,-13.0,1,2,2,0,-0.11667822468793343,1
2021-02-01,2020-21,New Orleans Pelicans,Sacramento Kings,4.5,-9,-13.5,1,2,2,0,-0.11667822468793343,1
2021-02-01,2020-21,Chicago Bulls,New York Knicks,4.5,8,3.5,1,2,1,1,0.8833217753120666,1
2021-02-01,2020-21,Houston Rockets,Oklahoma City Thunder,5.5,30,24.5,0,2,3,-1,-1.1166782246879334,1
2021-02-01,2020-21,Milwaukee Bucks,Portland Trail Blazers,10.0,28,18.0,1,2,2,0,-0.11667822468793343,1
2021-02-01,2020-21,San Antonio Spurs,Memphis Grizzlies,3.0,-31,-34.0,1,2,2,0,-0.11667822468793343,1
2021-02-01,2020-21,Dallas Mavericks,Phoenix Suns,1.5,-1,-2.5,1,2,2,0,-0.11667822468793343,1
2021-02-02,2020-21,Indiana Pacers,Memphis Grizzlies,6.0,18,12.0,1,2,1,1,0.8833217753120666,1
2021-02-02,2020-21,Toronto Raptors,Orlando Magic,5.0,15,10.0,0,2,2,0,-0.11667822468793343,1
2021-02-02,2020-21,Los Angeles Clippers,Brooklyn Nets,1.5,-4,-5.5,0,2,2,0,-0.11667822468793343,1
2021-02-02,2020-21,Utah Jazz,Detroit Pistons,12.0,12,0.0,1,2,3,-1,-1.1166782246879334,1
2021-02-02,2020-21,Boston Celtics,Golden State Warriors,3.0,4,1.0,0,3,3,0,-0.11667822468793343,1
2021-02-02,2020-21,Washington Wizards,Portland Trail Blazers,1.5,-11,-12.5,1,2,1,1,0.8833217753120666,1
2021-02-03,2020-21,Milwaukee Bucks,Indiana Pacers,8.5,20,11.5,1,2,1,1,0.8833217753120666,1
2021-02-03,2020-21,Philadelphia 76ers,Charlotte Hornets,7.0,7,0.0,0,3,2,1,0.8833217753120666,1
2021-02-03,2020-21,Los Angeles Clippers,Cleveland Cavaliers,8.5,22,13.5,0,1,2,-1,-1.1166782246879334,1
2021-02-03,2020-21,Miami Heat,Washington Wizards,8.0,-3,-11.0,1,2,1,1,0.8833217753120666,1
2021-02-03,2020-21,Dallas Mavericks,Atlanta Hawks,1.5,6,4.5,0,2,2,0,-0.11667822468793343,1
2021-02-03,2020-21,Houston Rockets,Oklahoma City Thunder,5.5,-17,-22.5,0,2,2,0,-0.11667822468793343,1
2021-02-03,2020-21,Chicago Bulls,New York Knicks,4.0,-4,-8.0,1,2,2,0,-0.11667822468793343,1
2021-02-03,2020-21,San Antonio Spurs,Minnesota Timberwolves,9.0,3,-6.0,1,2,2,0,-0.11667822468793343,1
2021-02-03,2020-21,Phoenix Suns,New Orleans Pelicans,2.5,-22,-24.5,0,2,2,0,-0.11667822468793343,1
2021-02-04,2020-21,Philadelphia 76ers,Portland Trail Blazers,9.5,-16,-25.5,1,1,2,-1,-1.1166782246879334,1
2021-02-04,2020-21,Dallas Mavericks,Golden State Warriors,3.5,-31,-34.5,1,1,2,-1,-1.1166782246879334,1
2021-02-04,2020-21,Utah Jazz,Atlanta Hawks,6.5,21,14.5,0,2,1,1,0.8833217753120666,1
2021-02-04,2020-21,Memphis Grizzlies,Houston Rockets,1.0,-12,-13.0,1,2,1,1,0.8833217753120666,1
2021-02-04,2020-21,Los Angeles Lakers,Denver Nuggets,5.5,21,15.5,1,3,4,-1,-1.1166782246879334,1
2021-02-05,2020-21,Utah Jazz,Charlotte Hornets,8.0,17,9.0,0,1,2,-1,-1.1166782246879334,1
2021-02-05,2020-21,Indiana Pacers,New Orleans Pelicans,5.0,-1,-6.0,1,2,2,0,-0.11667822468793343,1
2021-02-05,2020-21,Milwaukee Bucks,Cleveland Cavaliers,10.5,18,7.5,0,2,2,0,-0.11667822468793343,1
2021-02-05,2020-21,Brooklyn Nets,Toronto Raptors,5.5,-6,-11.5,1,3,3,0,-0.11667822468793343,1
2021-02-05,2020-21,Minnesota Timberwolves,Oklahoma City Thunder,2.0,3,1.0,0,2,2,0,-0.11667822468793343,1
2021-02-05,2020-21,Miami Heat,Washington Wizards,7.5,27,19.5,1,2,2,0,-0.11667822468793343,1
2021-02-05,2020-21,Phoenix Suns,Detroit Pistons,9.5,17,7.5,1,2,3,-1,-1.1166782246879334,1
2021-02-05,2020-21,Los Angeles Clippers,Boston Celtics,5.0,-4,-9.0,1,2,2,0,-0.11667822468793343,1
2021-02-06,2020-21,Portland Trail Blazers,New York Knicks,1.5,-11,-12.5,0,2,3,-1,-1.1166782246879334,1
2021-02-06,2020-21,Denver Nuggets,Sacramento Kings,4.0,-5,-9.0,0,2,3,-1,-1.1166782246879334,1
2021-02-06,2020-21,Memphis Grizzlies,New Orleans Pelicans,1.5,-9,-10.5,0,2,1,1,0.8833217753120666,1
2021-02-06,2020-21,Chicago Bulls,Orlando Magic,2.0,26,24.0,0,1,1,0,-0.11667822468793343,1
2021-02-06,2020-21,Philadelphia 76ers,Brooklyn Nets,2.5,16,13.5,1,2,1,1,0.8833217753120666,1
2021-02-06,2020-21,Toronto Raptors,Atlanta Hawks,5.0,-11,-16.0,0,1,2,-1,-1.1166782246879334,1
2021-02-06,2020-21,Milwaukee Bucks,Cleveland Cavaliers,10.5,25,14.5,0,1,1,0,-0.11667822468793343,1
2021-02-06,2020-21,Houston Rockets,San Antonio Spurs,1.5,-5,-6.5,1,2,3,-1,-1.1166782246879334,1
2021-02-06,2020-21,Dallas Mavericks,Golden State Warriors,4.0,2,-2.0,1,2,2,0,-0.11667822468793343,1
2021-02-06,2020-21,Los Angeles Lakers,Detroit Pistons,13.5,6,-7.5,1,2,1,1,0.8833217753120666,1
2021-02-07,2020-21,Utah Jazz,Indiana Pacers,3.5,8,4.5,0,2,2,0,-0.11667822468793343,1
2021-02-07,2020-21,Miami Heat,New York Knicks,5.5,6,0.5,0,2,1,1,0.8833217753120666,1
2021-02-07,2020-21,Phoenix Suns,Boston Celtics,3.5,9,5.5,1,2,2,0,-0.11667822468793343,1
2021-02-07,2020-21,Los Angeles Clippers,Sacramento Kings,8.5,-3,-11.5,1,2,1,1,0.8833217753120666,1
2021-02-07,2020-21,Washington Wizards,Charlotte Hornets,1.5,-22,-23.5,0,2,2,0,-0.11667822468793343,1
2021-02-08,2020-21,Houston Rockets,Charlotte Hornets,1.0,-25,-26.0,0,2,1,1,0.8833217753120666,1
2021-02-08,2020-21,Chicago Bulls,Washington Wizards,3.0,-4,-7.0,1,2,1,1,0.8833217753120666,1
2021-02-08,2020-21,San Antonio Spurs,Golden State Warriors,1.0,5,4.0,1,2,2,0,-0.11667822468793343,1
2021-02-08,2020-21,Dallas Mavericks,Minnesota Timberwolves,9.0,5,-4.0,1,2,2,0,-0.11667822468793343,1
2021-02-08,2020-21,Phoenix Suns,Cleveland Cavaliers,7.0,6,-1.0,1,1,2,-1,-1.1166782246879334,1
2021-02-08,2020-21,Milwaukee Bucks,Denver Nuggets,4.5,13,8.5,0,2,2,0,-0.11667822468793343,1
2021-02-08,2020-21,Los Angeles Lakers,Oklahoma City Thunder,12.5,7,-5.5,1,2,2,0,-0.11667822468793343,1
2021-02-09,2020-21,Brooklyn Nets,Detroit Pistons,8.0,-11,-19.0,0,3,3,0,-0.11667822468793343,1
2021-02-09,2020-21,Miami Heat,New York Knicks,7.0,2,-5.0,1,2,2,0,-0.11667822468793343,1
2021-02-09,2020-21,New Orleans Pelicans,Houston Rockets,4.0,29,25.0,1,3,1,2,1.8833217753120666,1
2021-02-09,2020-21,Philadelphia 76ers,Sacramento Kings,5.5,8,2.5,0,3,2,1,0.8833217753120666,1
2021-02-09,2020-21,Utah Jazz,Boston Celtics,5.5,14,8.5,1,2,2,0,-0.11667822468793343,1
2021-02-09,2020-21,Portland Trail Blazers,Orlando Magic,5.5,9,3.5,1,3,3,0,-0.11667822468793343,1
2021-02-10,2020-21,Toronto Raptors,Washington Wizards,5.5,22,16.5,0,2,2,0,-0.11667822468793343,1
2021-02-10,2020-21,Indiana Pacers,Brooklyn Nets,3.0,-10,-13.0,0,3,1,2,1.8833217753120666,1
2021-02-10,2020-21,Dallas Mavericks,Atlanta Hawks,3.5,1,-2.5,1,2,4,-2,-2.1166782246879334,1
2021-02-10,2020-21,Los Angeles Clippers,Minnesota Timberwolves,10.0,7,-3.0,0,3,2,1,0.8833217753120666,1
2021-02-10,2020-21,New Orleans Pelicans,Chicago Bulls,3.0,-13,-16.0,0,1,2,-1,-1.1166782246879334,1
2021-02-10,2020-21,Memphis Grizzlies,Charlotte Hornets,4.0,16,12.0,1,2,2,0,-0.11667822468793343,1
2021-02-10,2020-21,Denver Nuggets,Cleveland Cavaliers,9.5,38,28.5,1,2,2,0,-0.11667822468793343,1
2021-02-10,2020-21,Los Angeles Lakers,Oklahoma City Thunder,11.5,1,-10.5,1,2,2,0,-0.11667822468793343,1
2021-02-10,2020-21,Milwaukee Bucks,Phoenix Suns,5.5,-1,-6.5,0,2,2,0,-0.11667822468793343,1
2021-02-11,2020-21,Indiana Pacers,Detroit Pistons,5.5,16,10.5,0,1,2,-1,-1.1166782246879334,1
